word,Joy_Score
delighted,0.9999982714653015
enjoyed,0.9999980330467224
🙂,0.9999979138374329
Enjoy,0.9999954104423523
enjoying,0.9999939799308777
enjoyable,0.9999938011169434
enjoy,0.9999934434890747
Congratulations,0.9999925494194031
fun,0.9999909400939941
Fun,0.9999891519546509
Cheers,0.9999854564666748
delightful,0.9999845027923584
Awesome,0.9999844431877136
colorful,0.9999831318855286
Glad,0.9999784231185913
Happy,0.9999747276306152
playful,0.9999701380729675
Fantastic,0.9999693036079407
exciting,0.9999691247940063
tasty,0.9999668002128601
pleased,0.9999663829803467
lively,0.9999645352363586
fantastic,0.9999637007713318
awesome,0.9999628067016602
glad,0.9999557733535767
delight,0.9999456405639648
Excellent,0.9999451041221619
thrilled,0.9999447464942932
delicious,0.9999446868896484
Wonderful,0.9999445080757141
enjoys,0.9999385476112366
fabulous,0.9999379515647888
Cool,0.9999351501464844
wonderful,0.99993497133255
excited,0.9999344944953918
happy,0.9999340176582336
versatile,0.9999257326126099
😉,0.9999250769615173
terrific,0.9999221563339233
compliment,0.9999207258224487
flavors,0.9999203681945801
entertaining,0.9999104142189026
Great,0.9999094605445862
yummy,0.9999059438705444
liked,0.9999023079872131
neat,0.9998936057090759
welcome,0.9998876452445984
Nice,0.9998806715011597
goodies,0.9998796582221985
energetic,0.999875545501709
inspiring,0.999875009059906
complimentary,0.9998656511306763
enjoyment,0.99986332654953
welcoming,0.9998599886894226
adventure,0.9998589754104614
adventures,0.9998568296432495
relaxing,0.9998433589935303
friendly,0.9998409152030945
additions,0.9998323321342468
refreshing,0.9998265504837036
knowledgeable,0.9998247027397156
informative,0.9998243451118469
relaxed,0.9998223781585693
Thanks,0.9998178482055664
lovely,0.9998169541358948
breeze,0.9998155236244202
smiles,0.9998139142990112
satisfying,0.9998063445091248
smiled,0.9998043179512024
smiling,0.9998020529747009
memorable,0.9998006224632263
happily,0.9997968673706055
adorable,0.999790370464325
Welcome,0.9997720122337341
vibrant,0.9997713565826416
amazing,0.9997689723968506
Loved,0.9997614622116089
superb,0.9997510313987732
creative,0.9997411966323853
smile,0.9997341632843018
quirky,0.9997240304946899
welcomed,0.9997164011001587
inspiration,0.9997159838676453
recipes,0.9997097253799438
incorporated,0.9997020363807678
tunes,0.9996979236602783
pleasure,0.9996950030326843
enthusiasm,0.9996933341026306
great,0.9996887445449829
interesting,0.9996886253356934
incorporating,0.9996856451034546
impressive,0.9996821284294128
nice,0.9996755123138428
crisp,0.9996665120124817
Lovely,0.9996662735939026
intriguing,0.9996640682220459
thanks,0.9996621012687683
stylish,0.9996587634086609
sunshine,0.9996564984321594
rewarding,0.9996544718742371
excellent,0.9996450543403625
outdoors,0.9996427297592163
enhancing,0.9996395707130432
bonus,0.9996188879013062
sunny,0.9996163845062256
pleasant,0.9996126890182495
cool,0.9995777010917664
introducing,0.9995673298835754
atmosphere,0.9995639324188232
thank,0.9995563626289368
clever,0.9995490908622742
laughter,0.999542772769928
cocktail,0.9995332956314087
addition,0.9995211958885193
appreciated,0.9995130300521851
celebrating,0.9995099902153015
nicely,0.9995086193084717
inspired,0.9994962215423584
suggestions,0.9994887113571167
cute,0.9994665384292603
celebrates,0.9994663596153259
LOVE,0.9994634389877319
banner,0.9994615912437439
Amazing,0.9994365572929382
personalized,0.9994089007377625
impressed,0.9993982911109924
fascinating,0.9993898868560791
fabrics,0.9993782043457031
colors,0.999374508857727
creations,0.9993496537208557
Guests,0.9993366599082947
celebration,0.9993285536766052
joy,0.9993281960487366
scenery,0.9993129372596741
rainbow,0.999310314655304
combinations,0.9993050694465637
celebrate,0.9992958903312683
affordable,0.9992741346359253
beautifully,0.9992705583572388
outstanding,0.9992703199386597
complement,0.9992672801017761
Jump,0.9992618560791016
beers,0.9992348551750183
podcast,0.9992347359657288
backdrop,0.9992326498031616
confident,0.9992226362228394
gorgeous,0.9992209672927856
appreciation,0.9992173910140991
guests,0.9991803169250488
dedication,0.9991798996925354
