word,Joy_Score
bass,0.5695198259476689
controller,0.5500118048095269
amp,0.549463096395726
styling,0.5486522845978136
guitar,0.5479160931253074
drums,0.5475541592203006
vampire,0.5467052900348576
vocals,0.5455813697387933
programming,0.5448380776940476
demo,0.5440883371423098
instrument,0.5440383472954607
tutorials,0.543863375850444
Angel,0.5433821486777956
inputs,0.5411562152324891
PHP,0.5410811546391475
specs,0.5406870560165076
fills,0.5401865400320776
Date,0.5395858139183919
keyboard,0.5394669065181191
Rating,0.5394043218706245
Edit,0.5390037507881833
Application,0.5388535236161363
combo,0.538809706026963
HD,0.5383026304737761
Item,0.5380960213534125
SQL,0.5379770586462352
Sony,0.5379394905764185
PA,0.5378330453735506
displays,0.5378330453735506
SD,0.5377766906338488
accepts,0.5377140731243062
LG,0.5375950965799111
instruments,0.5374949024841083
Fall,0.5374134925510271
warranty,0.5370690438884206
accessory,0.5368373039512913
MA,0.5366556588169955
Metro,0.5365429086650645
Accessories,0.5364238905623657
festivals,0.5363048683098556
disc,0.536210900451168
setup,0.5358913905364505
SP,0.5358162074410014
Description,0.5353212115820328
scent,0.5352021515271503
loves,0.5350705541677259
strings,0.5350266872952484
sub,0.534938951925321
Product,0.5348700154747229
commands,0.5346193262618476
baking,0.534475172036572
whenever,0.5342307234621423
Section,0.5342181871936155
PS3,0.5341868463332282
accessories,0.5340928221336213
date,0.5339611841858216
Schedule,0.5337292391614377
User,0.5335850497623753
custom,0.5335599727716516
Batman,0.5334722019693413
CSS,0.5334408547517552
throne,0.5332464961182114
composer,0.5331775277225126
extensions,0.5330145064781989
requires,0.532838937254649
Canon,0.5327574202049283
Holy,0.5327386083295429
rack,0.5326508183478028
Whenever,0.5326445475573925
tutorial,0.5325755681826273
grants,0.5325191295859872
departments,0.5324689612458462
♥,0.532450147948976
haha,0.5322682813299776
plugin,0.5322369241484027
variable,0.5321240361880594
Location,0.5320989495276325
CC,0.5320926778371646
Custom,0.5320613192327579
catalog,0.53187316229632
alot,0.53187316229632
sticks,0.5318292577049154
angel,0.5317728082204614
anytime,0.531716357922748
placement,0.5316159998343328
Range,0.5315971824077662
cinnamon,0.5315407295890786
manages,0.531302364359516
lighting,0.5312647264357089
cupcakes,0.5312396342888588
Anyways,0.5312396342888588
preferably,0.5311957226518329
lineup,0.5311580837212718
Band,0.5310577115077669
Reviews,0.531026344675326
modules,0.5310137978736923
DC,0.5309510632777033
specialty,0.5308193174442412
Currently,0.5308067699976708
exception,0.5307942225121511
hardcore,0.5307126629079707
Weight,0.5305871833917839
vanilla,0.5305746352271995
campus,0.5303362127730177
i,0.5303236638382643
Form,0.5302860168040087
Halloween,0.5302609185896662
SC,0.5302546440121604
Usually,0.530173073634968
mouse,0.5301667989237439
worship,0.5301040512873171
Category,0.5300726771120986
batter,0.5300664022485259
awesome,0.5300036530903476
parameter,0.5300036530903476
Rain,0.5298028494197307
offerings,0.5297965741492198
piano,0.5297087193738275
MD,0.5295643825344314
builds,0.5295518312708876
Lab,0.5293698337575619
dedicated,0.5293698337575619
menus,0.5293384540852722
semester,0.5293321781229768
gameplay,0.529325902151407
rows,0.5293007981724213
Born,0.5292192092176223
smells,0.5292129330794475
Display,0.5291689998536955
responsive,0.5290936847013238
tall,0.5290811320470414
rarely,0.5289869859685592
trailer,0.5288489013247037
bake,0.5288426246449125
tube,0.5286919815982168
NEVER,0.5286857046909972
exceptions,0.5286417660865671
occasionally,0.5286292121180383
stands,0.5285538875469012
department,0.5285287790673909
Order,0.5285036704435254
holy,0.5284283437070593
fulfill,0.5283844025126907
JavaScript,0.5283655704375548
demons,0.5283592930612317
Normally,0.528290241330161
application,0.5282462987556369
cemetery,0.5282274660896569
user,0.5281270238487452
usually,0.5281144684083382
approx,0.5281144684083382
performs,0.5280956351810425
MN,0.5280579684865797
ranges,0.5280454128507437
XML,0.5280014678460061
sections,0.5278759083006661
Applications,0.5278633521518967
Faith,0.5278570740642915
