word,joy_score
bass,0.5780089696359947
controller,0.5561649723556512
amp,0.5555498218819737
styling,0.5546407657590526
guitar,0.5538153056875379
drums,0.5534094619690781
vampire,0.552457550135769
vocals,0.5511970764993044
programming,0.5503634011039039
demo,0.5495224334761205
instrument,0.5494663588511277
tutorials,0.5492700877767042
Angel,0.5487302634358983
inputs,0.5462329805159302
PHP,0.5461487611754394
specs,0.5457065664156427
fills,0.545144945422884
Date,0.5444708487188872
keyboard,0.5443374143475563
Rating,0.5442671831730177
Edit,0.5438176620822103
Application,0.5436490732283761
combo,0.5435998995936612
HD,0.5430308288174628
Item,0.5427989528791154
SQL,0.5426654401314077
Sony,0.5426232769367991
PA,0.5425038112379935
displays,0.5425038112379935
SD,0.5424405627116431
accepts,0.5423702849667653
LG,0.5422367526080996
instruments,0.542124299598401
Fall,0.54203292836707
warranty,0.5416463265594034
accessory,0.5413862207346757
MA,0.5411823382320996
Metro,0.5410557835318878
Accessories,0.5409221922694293
festivals,0.540788595124727
disc,0.5406831195520948
setup,0.5403244753957042
SP,0.5402400824513247
Description,0.5396844381830055
scent,0.5395507874511694
loves,0.5394030616048191
strings,0.5393538181164513
sub,0.5392553288360347
Product,0.5391779422506773
commands,0.5388965205923073
