word,Joy_Score
Congratulations,0.9999518394470215
Awesome,0.9998707175254822
Fantastic,0.999866783618927
terrific,0.999798595905304
fabulous,0.9997512698173523
fantastic,0.999713122844696
awesome,0.9997059106826782
Cheers,0.9996938109397888
Excellent,0.9996553063392639
Wonderful,0.9995946288108826
Fun,0.9994677901268005
Great,0.9994668960571289
Enjoy,0.9993920922279358
Welcome,0.999374508857727
adorable,0.9990197420120239
wonderful,0.9990032315254211
fun,0.9989845156669617
delighted,0.9989410042762756
amazing,0.9989223480224609
Nice,0.998912513256073
Amazing,0.9988656044006348
Loved,0.9988554120063782
exciting,0.9988435506820679
LOVE,0.9988033771514893
great,0.9986835718154907
Beautiful,0.9986600279808044
Glad,0.9986031651496887
Happy,0.9986019730567932
!,0.9985976815223694
FREE,0.9985290765762329
delightful,0.9982658624649048
superb,0.9982196092605591
yummy,0.9982175230979919
inspiring,0.9980800747871399
🙂,0.9980794787406921
gorgeous,0.9980677366256714
Cool,0.9979906678199768
incredible,0.9979053735733032
Cute,0.9978895783424377
Join,0.9977766275405884
Thanks,0.9975607395172119
tasty,0.9975273013114929
Lovely,0.9975062012672424
welcome,0.9975025057792664
delicious,0.9973646402359009
versatile,0.9972568154335022
thrilled,0.9972532391548157
proud,0.9972364902496338
Perfect,0.9970952868461609
Meet,0.997075080871582
Wow,0.9970564842224121
Hey,0.9969456195831299
stylish,0.9967590570449829
memorable,0.9967545866966248
cute,0.9967375993728638
Ready,0.9967084527015686
Hello,0.996676504611969
magnificent,0.9965841770172119
impressive,0.9965702891349792
excellent,0.9965630173683167
Want,0.9964379072189331
enjoyable,0.9963091611862183
Bring,0.9961676597595215
excited,0.9961656928062439
Birthday,0.9960522651672363
Super,0.9959185123443604
spectacular,0.9958455562591553
bonus,0.9958157539367676
Featuring,0.9958049654960632
lovely,0.9957280158996582
neat,0.9957165122032166
delight,0.995685338973999
Wish,0.9955600500106812
colorful,0.9955081343650818
NEW,0.9954301118850708
compliment,0.9954250454902649
Visit,0.9954178333282471
goodies,0.9953311085700989
comfy,0.9953098297119141
rewarding,0.9951321482658386
BIG,0.9950916767120361
Love,0.9949620962142944
vibrant,0.9948824048042297
Send,0.994842529296875
Explore,0.9947851896286011
stunning,0.9947625994682312
lively,0.9947625398635864
handsome,0.9946973323822021
Hi,0.9946388006210327
Discover,0.994608998298645
adventure,0.9945072531700134
nice,0.9944367408752441
pleased,0.9944259524345398
beautiful,0.9943208694458008
enjoyed,0.9942481517791748
Definitely,0.994125247001648
breathtaking,0.9940959811210632
tremendous,0.9940681457519531
outstanding,0.9940447211265564
Check,0.9939519762992859
cool,0.9939271211624146
behold,0.9939068555831909
cheer,0.993901789188385
Come,0.993826687335968
Good,0.9937777519226074
thanks,0.9937751293182373
enthusiasm,0.9937596321105957
welcoming,0.993594765663147
cozy,0.993542492389679
glorious,0.9934468269348145
featuring,0.9934161901473999
celebrates,0.9933058023452759
Clean,0.9932606816291809
brilliant,0.9932454228401184
friendly,0.9932149648666382
affordable,0.9932093024253845
adventures,0.9932090044021606
Adventure,0.9930839538574219
vibe,0.9928938150405884
entertaining,0.992878794670105
Month,0.9927744269371033
sights,0.9925145506858826
😉,0.9925103187561035
BBQ,0.9923388361930847
Easy,0.9923269748687744
charming,0.9922913908958435
Adventures,0.9922143816947937
refreshing,0.9921931624412537
Fresh,0.9921162724494934
tips,0.9921154975891113
hilarious,0.9921137094497681
thank,0.992052435874939
Challenge,0.9920151233673096
hello,0.9919881820678711
blast,0.991852343082428
customize,0.9918335676193237
Wear,0.9917121529579163
Thank,0.9916427135467529
Chef,0.991633415222168
Lots,0.991564154624939
scenery,0.9915404319763184
celebrating,0.9914398789405823
Weekend,0.9914332032203674
Build,0.9913269281387329
wow,0.9912334680557251
sunny,0.9911974668502808
talented,0.991063117980957
Overall,0.9908467531204224
encouragement,0.9907726645469666
pleasure,0.990670919418335
glad,0.9905998706817627
Eat,0.9904689192771912
breeze,0.9903568625450134
Unique,0.9902328252792358
energetic,0.9900126457214355
showcase,0.9900047183036804
celebrate,0.9899941086769104
Week,0.9899561405181885
generous,0.9897465109825134
Ride,0.9897103309631348
Pick,0.9896622896194458
Get,0.9895671010017395
Off,0.9894879460334778
perfect,0.9894550442695618
decor,0.9894086122512817
spacious,0.9893876910209656
Team,0.9893473386764526
Experience,0.98929363489151
sexy,0.9892338514328003
favorite,0.9891416430473328
enjoying,0.9891019463539124
Feel,0.9890264272689819
t-shirt,0.988863468170166
Featured,0.9888482093811035
Got,0.9886996150016785
costumes,0.9886334538459778
flavors,0.9885591268539429
playful,0.9882391691207886
stickers,0.9882174730300903
Kitchen,0.988202691078186
Taste,0.9881415963172913
enjoy,0.9881309866905212
appreciation,0.9880842566490173
inviting,0.9880558848381042
welcomed,0.9878767132759094
informative,0.9877870678901672
Best,0.9877287745475769
hottest,0.9876524806022644
prizes,0.9874743223190308
Purchase,0.9872646331787109
fascinating,0.9872472882270813
Up,0.9872146248817444
Have,0.987187922000885
chic,0.987097442150116
Tickets,0.9869375228881836
Podcast,0.9868448376655579
mighty,0.9868297576904297
celebration,0.9867745637893677
Click,0.9867473244667053
smiles,0.986681342124939
excitement,0.9866631627082825
personalized,0.9865936636924744
Download,0.986407458782196
Night,0.9864004254341125
remarkable,0.9863935708999634
Theme,0.9863595962524414
Everyone,0.9863311648368835
Buy,0.986322283744812
Favorite,0.9863123893737793
Sounds,0.9862765669822693
Newsletter,0.9862520098686218
Together,0.9861559867858887
Play,0.9861403703689575
theme,0.9861165881156921
Learn,0.9860305786132812
feast,0.9860196709632874
buddy,0.9859814047813416
Keep,0.9859637022018433
bright,0.9858902096748352
super,0.9856662750244141
inexpensive,0.9855038523674011
Shop,0.9854958057403564
rewards,0.9852842092514038
impressed,0.9851669073104858
Features,0.9851444959640503
Big,0.9851315021514893
Includes,0.9850584864616394
hi,0.9849066734313965
Yep,0.9848747849464417
giveaway,0.9847968220710754
banner,0.984744131565094
complimentary,0.98471599817276
encouraging,0.984626829624176
clever,0.9845440983772278
Install,0.9844135642051697
Halloween,0.9843694567680359
exceptional,0.9843008518218994
Create,0.9841445088386536
gem,0.984016478061676
Suite,0.9837515354156494
laughter,0.9836224913597107
Rise,0.9835065603256226
sweet,0.9834827780723572
Everybody,0.9833228588104248
newest,0.9831756353378296
appreciated,0.9830570816993713
Complete,0.9830548167228699
Looks,0.9829196333885193
Dress,0.982598602771759
Apply,0.9825315475463867
Jump,0.9824689030647278
interactive,0.982411801815033
Package,0.9824103116989136
hospitality,0.9823781251907349
chorus,0.9823324680328369
groove,0.9822781682014465
♥,0.9822465777397156
Win,0.9822302460670471
Hit,0.9822210073471069
sleek,0.982166588306427
love,0.981920063495636
smile,0.9819123148918152
introducing,0.9818837642669678
New,0.981489360332489
Day,0.98147052526474
tunes,0.9814537167549133
veggies,0.9814231991767883
colors,0.9813939332962036
crisp,0.9813348650932312
inspiration,0.9811893105506897
ladies,0.9811862111091614
loved,0.9811837673187256
Contest,0.9811498522758484
tricks,0.9810369610786438
Downtown,0.9809083342552185
knowledgeable,0.9807746410369873
outfits,0.9806622862815857
accent,0.9806482791900635
Enter,0.9805098176002502
Looking,0.9804700016975403
beautifully,0.9803823232650757
Choose,0.9803742170333862
diverse,0.9803081154823303
laughs,0.980286180973053
Coming,0.980155348777771
hat,0.9801428318023682
birthday,0.9800658226013184
Club,0.9800348877906799
Plus,0.9797913432121277
Quite,0.9796925783157349
innovative,0.9796566963195801
Made,0.979562520980835
podcast,0.9795198440551758
honored,0.9794856905937195
unique,0.9794341325759888
Start,0.9793891906738281
Recommended,0.9793580770492554
Very,0.9792919754981995
Drop,0.9792031645774841
Healthy,0.9789663553237915
Pretty,0.9789619445800781
bang,0.9789605140686035
hats,0.9787425994873047
Year,0.9787161350250244
sunshine,0.9786478281021118
relaxing,0.9786368608474731
finest,0.9785727262496948
featured,0.9784854054450989
HERE,0.9784051775932312
loud,0.9783664345741272
Blog,0.9783593416213989
tip,0.9783278703689575
high-quality,0.978317379951477
hosting,0.9783165454864502
praise,0.9782106876373291
Show,0.9779485464096069
suggestions,0.9779440760612488
Hero,0.9776632785797119
joy,0.9776620864868164
Make,0.9776267409324646
amenities,0.9774980545043945
Tips,0.977436363697052
celebrated,0.9774326086044312
sang,0.9774222373962402
blessed,0.9773388504981995
admire,0.9772998690605164
shine,0.9772852659225464
Cheap,0.9772504568099976
Give,0.9771320819854736
sweetness,0.9769811034202576
Host,0.9768278002738953
Success,0.9767171740531921
Vegas,0.9764521718025208
envy,0.9763994216918945
hugs,0.9763472080230713
Free,0.9762911200523376
additions,0.9762794375419617
Go,0.9761333465576172
combo,0.9758836030960083
debut,0.9758011102676392
Fast,0.9757590889930725
talents,0.9757261276245117
Holiday,0.9756919145584106
Sound,0.9756086468696594
favourite,0.9755592942237854
Winner,0.9753982424736023
outfit,0.9753821492195129
gratitude,0.9752641320228577
warm,0.9752400517463684
inspired,0.9752386212348938
Vote,0.9752203226089478
flavor,0.9750325679779053
Our,0.9750204086303711
Beat,0.9749571681022644
Pizza,0.9749557971954346
Ladies,0.9748986959457397
AND,0.9748585820198059
Your,0.974790096282959
Fall,0.9746789336204529
Always,0.9746593832969666
Be,0.9744682908058167
Sweet,0.9744482636451721
Deal,0.9744211435317993
Spa,0.974311888217926
happy,0.9742661118507385
patio,0.9742563962936401
handy,0.9742413759231567
feedback,0.9741860032081604
layout,0.9741582870483398
Pay,0.9741517305374146
Location,0.9741077423095703
favorites,0.9739808440208435
Subscribe,0.9738888740539551
Book,0.9738364815711975
intriguing,0.9737831950187683
Workshop,0.9737628102302551
quirky,0.9737229943275452
Available,0.9736655950546265
lots,0.9736382961273193
cosy,0.973589301109314
Resort,0.973434329032898
sounds,0.9733499884605408
Dinner,0.9732591509819031
Hot,0.9729486107826233
wicked,0.97292560338974
feat,0.9729058742523193
YOU,0.972588062286377
Pack,0.9724445939064026
illustrations,0.972156822681427
attractions,0.9719321727752686
epic,0.9719095230102539
boasts,0.9718776941299438
backgrounds,0.9717592597007751
Really,0.971733033657074
Spring,0.9716809391975403
ya,0.9715091586112976
Style,0.9714122414588928
soundtrack,0.9713072776794434
Along,0.9712982177734375
Season,0.9712871313095093
liked,0.9712570905685425
Summer,0.9712352752685547
fresh,0.9711689949035645
hey,0.9711313247680664
Restaurant,0.9710558652877808
Beer,0.9709856510162354
treasure,0.9709447622299194
nicely,0.9707955718040466
winner,0.9707936644554138
guys,0.9707664847373962
Here,0.9706466794013977
2017,0.9706399440765381
interesting,0.9704495668411255
earn,0.9704324007034302
weekend,0.970090389251709
Hotel,0.9699654579162598
Located,0.9699389934539795
Stay,0.9698927998542786
ideas,0.9698857665061951
WA,0.9698621034622192
Fitness,0.9697713851928711
Erin,0.9696868062019348
grand,0.9692850112915039
Kit,0.969232439994812
pleasant,0.969231128692627
lucky,0.9691599607467651
contests,0.9691145420074463
OMG,0.9689698219299316
elegant,0.968917191028595
Breakfast,0.9689010381698608
Trail,0.9686837792396545
vocabulary,0.9685506224632263
heroes,0.9685158133506775
Share,0.9683881998062134
smiling,0.968386173248291
rainbow,0.9683025479316711
Party,0.9682239890098572
achievement,0.9680541753768921
bloggers,0.9680439829826355
victory,0.9679988026618958
Room,0.9676799178123474
Take,0.9676642417907715
Mix,0.967588484287262
chef,0.9674703478813171
hop,0.9674347639083862
Way,0.9674096703529358
Strong,0.9674074053764343
variety,0.9674063324928284
Select,0.9673194289207458
hero,0.9672930836677551
costume,0.9672930240631104
YOUR,0.9671885967254639
eager,0.9670773148536682
Tour,0.9670313000679016
classics,0.9670301079750061
Put,0.9669917225837708
Walk,0.9667574167251587
tasting,0.966326892375946
Pass,0.9661883115768433
Makes,0.9661831259727478
stamps,0.9661319851875305
styling,0.9660166501998901
Cooking,0.9660109877586365
creative,0.9659777879714966
Quick,0.9659209847450256
backyard,0.9658681154251099
organizing,0.9658059477806091
opportunity,0.9657948017120361
DIY,0.9657246470451355
ON,0.9656493067741394
appreciate,0.9656209945678711
Train,0.965440571308136
Award,0.9653721451759338
Jill,0.9653444290161133
Shipping,0.9651855230331421
Sign,0.9650804996490479
supportive,0.9649825692176819
winners,0.9649407863616943
Jen,0.9648724794387817
instructors,0.9648398756980896
sturdy,0.9648035764694214
balcony,0.9647186994552612
virtual,0.9644933938980103
Hotels,0.9644578099250793
Preview,0.964379608631134
bargain,0.9643546342849731
workout,0.9643151164054871
customized,0.9642390012741089
Tonight,0.9642348289489746
Fans,0.9641202688217163
trendy,0.9641191363334656
Built,0.9641057848930359
NYC,0.964094877243042
gems,0.9640352129936218
atmosphere,0.9639207124710083
decorating,0.9638678431510925
Michelle,0.9638379216194153
Guide,0.9638373255729675
boost,0.9638022184371948
Extra,0.9635750651359558
Ultimate,0.9635422825813293
Lucky,0.9635103344917297
tribute,0.963500440120697
fireplace,0.9634959697723389
tons,0.9634527564048767
magical,0.9634520411491394
newsletter,0.963344156742096
Kids,0.9632929563522339
cupcakes,0.9632018208503723
dining,0.9631878137588501
Save,0.9630226492881775
crew,0.9629483222961426
Wedding,0.9629153609275818
Yes,0.9628966450691223
Crazy,0.9628955125808716
zoo,0.9628663063049316
glow,0.9628185629844666
Tag,0.9627213478088379
dedication,0.9627119898796082
style,0.9626582860946655
Watch,0.9626451730728149
Look,0.9626256823539734
Pirates,0.9626235961914062
Doug,0.9626051783561707
Drink,0.9625988602638245
Festival,0.9625774025917053
diversity,0.9625471234321594
delivers,0.9624726176261902
styles,0.962454080581665
Review,0.9624344110488892
Gallery,0.9624136090278625
introduce,0.9624066352844238
Find,0.9623448848724365
Track,0.9623337388038635
fellow,0.962293803691864
Such,0.9622597694396973
Vancouver,0.9622282385826111
greatest,0.9622035026550293
MORE,0.9620802402496338
loving,0.961744487285614
smart,0.9616055488586426
BTW,0.9615764021873474
Benefits,0.961505115032196
tour,0.9614911675453186
collaboration,0.9613328576087952
shirt,0.9613272547721863
decorations,0.9611940979957581
Count,0.9611855745315552
pics,0.9611390829086304
attendees,0.9610973596572876
Browse,0.9610192179679871
complement,0.961001992225647
satisfying,0.960943341255188
P.S.,0.9609375
deck,0.9608538746833801
surprises,0.9606338739395142
kindness,0.9606269598007202
wines,0.9606102705001831
logo,0.9605225324630737
@,0.960483193397522
singing,0.9604815244674683
Apartment,0.9604003429412842
speakers,0.96039217710495
alumni,0.9603855013847351
luxurious,0.9603443741798401
backdrop,0.9602326154708862
accommodations,0.9601200819015503
Tagged,0.9600672721862793
Thu,0.9599294662475586
hike,0.9597453474998474
definitely,0.9597352743148804
Stars,0.9596099257469177
Rob,0.9596081972122192
grateful,0.9595317244529724
Guests,0.9594975113868713
worthy,0.9592990279197693
loves,0.9592670202255249
relaxed,0.9591905474662781
Lunch,0.9591546654701233
Magazine,0.9591197967529297
addition,0.9591169357299805
Smart,0.9590170979499817
