word,Joy_Score
bass,0.5007898829001343
controller,0.5005664467186941
amp,0.5005601907863023
styling,0.5005509490676757
guitar,0.5005425604304427
drums,0.5005384372018598
vampire,0.5005287689414484
vocals,0.5005159727138264
programming,0.5005075129851931
demo,0.500498982166109
instrument,0.5004984134448264
tutorials,0.5004964229203269
Angel,0.5004909489778724
inputs,0.5004656408787815
PHP,0.5004647877967474
specs,0.5004603091160241
fills,0.5004546219023006
Date,0.5004477972456773
keyboard,0.5004464465323675
Rating,0.5004457356306229
Edit,0.5004411858594146
Application,0.5004394796951925
combo,0.5004389820639591
HD,0.5004332237596245
Item,0.5004308777837515
SQL,0.5004295270703614
Sony,0.5004291005292895
PA,0.5004278919962492
displays,0.5004278919962492
SD,0.5004272521846377
accepts,0.5004265412828452
LG,0.5004251905694352
instruments,0.5004240531265587
Fall,0.5004231289542183
warranty,0.5004192189942847
accessory,0.5004165886575733
MA,0.5004145270422968
Metro,0.5004132474190147
Accessories,0.5004118967055443
festivals,0.5004105459920679
disc,0.5004094796393191
setup,0.5004058540399458
SP,0.500405000957734
Description,0.5003993848331147
scent,0.5003980341195836
loves,0.500396541225674
strings,0.5003960435943693
sub,0.5003950483317574
Product,0.500394266339703
commands,0.5003914227322163
